Feature,Importance
saledate_2001-09-20,1.0848011821130146e-09
saledate_2001-05-22,1.0619225150110525e-09
fiBaseModel_RC60,1.04071575782951e-09
saledate_2008-08-07,1.0007392211724535e-09
saledate_2003-11-22,9.845617071863515e-10
saledate_2008-04-19,9.812739551585867e-10
Maturity Date_2008-02-15,9.613889884841119e-10
fiModelDesc_843B,9.554525670672832e-10
Maturity Date_2007-11-29,9.423621948495441e-10
Maturity Date_2009-09-30,9.349944940095074e-10
saledate_2002-06-08,9.322735433177612e-10
saledate_2011-04-19,8.781710508305108e-10
saledate_2010-02-02,8.502823709505904e-10
saledate_1997-12-02,8.485359384039367e-10
fiModelDesc_CTL70,8.290501376860354e-10
saledate_2006-10-10,8.290501376860354e-10
fiModelDesc_PC75R,8.127531527742108e-10
saledate_2002-09-12,8.117778856304984e-10
Maturity Date_1994-09-22,8.067427171994876e-10
fiModelDesc_GD655A-3,7.959775105540866e-10
saledate_2011-07-12,7.852490560670246e-10
saledate_2000-12-13,7.793372465588724e-10
fiModelDescriptor_TURBO,7.759563686776929e-10
saledate_2008-07-01,7.548942877563097e-10
saledate_2008-08-19,7.359876736990677e-10
state_South Dakota,7.336190893374879e-10
saledate_2008-12-12,7.310915536604476e-10
saledate_2007-06-06,7.236241104264094e-10
saledate_2005-07-21,7.21111747220825e-10
saledate_2010-01-13,7.148108815989253e-10
saledate_2005-12-14,7.054874961239828e-10
Maturity Date_2011-05-19,6.978637181569061e-10
saledate_2007-06-09,6.967974840729733e-10
Maturity Date_2039-05-15,6.763230394302188e-10
saledate_2007-04-27,6.689990664942569e-10
saledate_2008-04-04,6.668057923903921e-10
saledate_2011-02-02,6.638838116838131e-10
saledate_2004-10-20,6.485621212826119e-10
Maturity Date_2013-12-15,6.403711668108257e-10
saledate_2008-07-19,6.15576352397058e-10
saledate_2011-02-09,6.138136050316964e-10
Maturity Date_2009-01-02,6.125888677968482e-10
saledate_2007-05-22,6.117433004826398e-10
Maturity Date_2010-04-19,6.110470431536343e-10
Maturity Date_1993-08-05,5.989589753157753e-10
Maturity Date_2008-03-27,5.903584012537658e-10
saledate_2009-02-05,5.845951415839701e-10
saledate_2001-11-07,5.825805796034665e-10
Undercarriage_Pad_Width_18 inch,5.825270124552848e-10
saledate_2011-09-14,5.60596147348304e-10
state_Nebraska,5.215195187994217e-10
Maturity Date_2011-03-31,5.203443499828165e-10
saledate_2008-06-07,5.081501334789096e-10
saledate_2011-09-27,4.788444960169876e-10
Maturity Date_2004-06-14,4.314662951975576e-10
saledate_2011-03-23,4.229128811710831e-10
saledate_1999-11-20,3.885910366390042e-10
Maturity Date_2016-02-15,3.747014027718031e-10
Maturity Date_2004-02-15,3.679216587364083e-10
fiModelDesc_SL5625,3.6523644172502027e-10
saledate_2007-12-04,3.610460477623199e-10
saledate_2011-06-23,3.360466335839013e-10
saledate_2003-06-11,3.233784789666494e-10
Maturity Date_2009-08-20,2.926841816777049e-10
saledate_2006-09-28,2.789454383892723e-10
saledate_2011-12-11,2.6052966174293626e-10
Maturity Date_2012-03-22,2.6039185587232266e-10
saledate_1999-08-18,2.584932842551787e-10
saledate_2009-11-12,2.4140639247129684e-10
Maturity Date_2011-11-25,2.4014839480321107e-10
saledate_2001-09-06,2.182149930897724e-10
saledate_1998-06-04,2.1453307588875543e-10
saledate_2008-12-09,2.0096950726968503e-10
Maturity Date_2040-11-15,1.9198898812948834e-10
Maturity Date_2018-01-15,1.9196266932120218e-10
Maturity Date_2009-04-09,1.8440524515133722e-10
Maturity Date_2001-10-18,1.7931358689431704e-10
saledate_1996-11-22,1.764892728197719e-10
saledate_2010-03-05,1.7535338886158242e-10
fiSecondaryDesc_TX,1.7252720170292687e-10
saledate_2003-09-17,1.6211975382995757e-10
saledate_2005-02-08,1.6011827538760288e-10
Maturity Date_2026-02-15,1.572725727285057e-10
fiModelDesc_90XT,1.5465123948074052e-10
Maturity Date_2004-03-18,1.5231355817425915e-10
saledate_2011-04-28,1.315735604761541e-10
fiBaseModel_940,9.923264336215546e-11
saledate_2004-09-21,9.496614932018584e-11
Maturity Date_2015-01-15,9.366008349604474e-11
saledate_2011-12-01,7.96373280151728e-11
saledate_2006-06-21,7.728575374012676e-11
saledate_2006-01-26,7.1594522251396e-11
saledate_2010-07-29,7.070109210214074e-11
Maturity Date_2010-08-26,7.015669595865349e-11
fiBaseModel_883,6.633480195449235e-11
Maturity Date_2010-10-21,6.171205666879052e-11
Maturity Date_2018-05-15,5.998822933126188e-11
fiBaseModel_L1300,5.884108847486292e-11
Undercarriage_Pad_Width_16 inch,5.7196741006382053e-11
saledate_2008-10-16,5.172210372709068e-11
saledate_2010-02-04,4.790373542582643e-11
saledate_2006-03-07,4.741054094724078e-11
Maturity Date_2010-06-24,4.609728166616995e-11
fiBaseModel_HD4810,4.4975814425810675e-11
Maturity Date_2003-02-27,3.863107546661117e-11
saledate_2006-06-27,3.847322777823315e-11
fiModelDesc_250,3.505872881244687e-11
fiBaseModel_SL5625,3.2517111010309954e-11
saledate_2007-08-15,3.240705020202431e-11
saledate_2003-08-09,2.8939609046843696e-11
saledate_2011-08-26,2.2523423716920767e-11
saledate_2009-10-30,2.1506160877096075e-11
Maturity Date_2017-07-31,2.1469089073464355e-11
saledate_2009-08-15,1.923676101241623e-11
saledate_2011-08-15,1.791388666257028e-11
saledate_2011-04-07,1.7330926551700435e-11
saledate_2009-06-11,1.4461490696186055e-11
saledate_2006-03-24,1.2058170436200975e-11
fiBaseModel_SK714,1.0815626120450386e-11
saledate_2008-09-11,1.0797881279626932e-11
Maturity Date_2006-04-06,9.932914296026053e-12
Maturity Date_2007-04-17,9.932829580099981e-12
fiBaseModel_MD70,9.635116355516649e-12
saledate_2009-08-07,9.623218530215526e-12
saledate_2008-10-02,9.61388988484937e-12
saledate_2005-04-14,9.602088948711314e-12
saledate_2000-10-21,9.595607148735184e-12
saledate_2003-05-04,9.567410620314483e-12
fiModelDesc_DL520,7.633619066598234e-12
saledate_2006-06-14,7.449685722007995e-12
saledate_2001-06-30,4.779146861575766e-12
saledate_2001-04-07,3.605208706816795e-12
fiModelDesc_743,3.0268725044884018e-12
saledate_2009-02-20,2.4930564614148366e-12
saledate_1995-03-30,0.0
fiBaseModel_235,0.0
fiBaseModel_24,0.0
fiBaseModel_304,0.0
saledate_1995-04-27,0.0
fiBaseModel_303.5,0.0
saledate_1995-04-26,0.0
saledate_1995-03-31,0.0
saledate_1995-04-01,0.0
saledate_1995-04-04,0.0
fiBaseModel_231,0.0
fiBaseModel_2300,0.0
fiBaseModel_230,0.0
saledate_1995-04-08,0.0
saledate_1995-04-11,0.0
fiBaseModel_229,0.0
fiBaseModel_244,0.0
fiBaseModel_2410,0.0
fiBaseModel_2400,0.0
saledate_1995-03-21,0.0
fiBaseModel_240,0.0
fiBaseModel_256,0.0
saledate_1995-04-25,0.0
fiBaseModel_275,0.0
fiBaseModel_30,0.0
fiBaseModel_3.21,0.0
fiBaseModel_3.15,0.0
fiBaseModel_3,0.0
fiBaseModel_2SGK6,0.0
fiBaseModel_28,0.0
fiBaseModel_2800,0.0
fiBaseModel_2810,0.0
fiBaseModel_290,0.0
fiBaseModel_2SDK8,0.0
fiBaseModel_2CX,0.0
fiBaseModel_2SDK7,0.0
fiBaseModel_2SDK6,0.0
saledate_1995-04-19,0.0
fiBaseModel_302.5,0.0
fiBaseModel_302,0.0
fiBaseModel_301.8,0.0
fiBaseModel_301.6,0.0
fiBaseModel_2SDK10,0.0
saledate_1995-04-12,0.0
fiBaseModel_301.5,0.0
fiBaseModel_3000,0.0
fiBaseModel_300,0.0
saledate_1995-04-20,0.0
saledate_1995-04-22,0.0
fiBaseModel_308,0.0
fiBaseModel_3044,0.0
fiBaseModel_304.5,0.0
fiBaseModel_303,0.0
fiBaseModel_175,0.0
fiBaseModel_1750,0.0
fiBaseModel_1760XL,0.0
fiBaseModel_17ZTS,0.0
saledate_1995-06-17,0.0
saledate_1995-06-20,0.0
saledate_1995-06-21,0.0
saledate_1995-06-22,0.0
saledate_1995-06-23,0.0
saledate_1995-03-18,0.0
saledate_1995-06-26,0.0
saledate_1995-06-27,0.0
saledate_1995-06-03,0.0
saledate_1995-06-06,0.0
saledate_1995-06-09,0.0
saledate_1995-06-10,0.0
saledate_1995-06-15,0.0
saledate_1995-06-16,0.0
saledate_1995-05-16,0.0
saledate_1995-06-24,0.0
fiBaseModel_2040,0.0
fiBaseModel_2044,0.0
fiBaseModel_205,0.0
fiBaseModel_2050,0.0
fiBaseModel_185,0.0
fiBaseModel_1850,0.0
fiBaseModel_190,0.0
fiBaseModel_1900,0.0
fiBaseModel_198,0.0
fiBaseModel_1740,0.0
fiBaseModel_18,0.0
fiBaseModel_1800,0.0
fiBaseModel_1818,0.0
fiBaseModel_1825,0.0
fiBaseModel_1830,0.0
fiBaseModel_1835,0.0
fiBaseModel_1838,0.0
fiBaseModel_170,0.0
fiBaseModel_1700,0.0
fiBaseModel_1737,0.0
fiBaseModel_20,0.0
fiBaseModel_213,0.0
fiBaseModel_213LC,0.0
fiBaseModel_215,0.0
fiBaseModel_217,0.0
fiBaseModel_208,0.0
fiBaseModel_2086,0.0
fiBaseModel_2095,0.0
fiBaseModel_2099,0.0
fiBaseModel_21,0.0
saledate_1995-05-18,0.0
fiBaseModel_2054,0.0
fiBaseModel_2066,0.0
fiBaseModel_2076,0.0
fiBaseModel_266,0.0
fiBaseModel_2700,0.0
fiBaseModel_25,0.0
fiBaseModel_2500,0.0
fiBaseModel_254,0.0
fiBaseModel_2554,0.0
fiBaseModel_2109,0.0
saledate_1995-05-19,0.0
saledate_1995-05-20,0.0
saledate_1995-05-23,0.0
saledate_1995-05-24,0.0
saledate_1995-05-25,0.0
saledate_1995-06-02,0.0
saledate_1995-04-28,0.0
saledate_1995-05-02,0.0
saledate_1995-05-04,0.0
fiBaseModel_212,0.0
saledate_1995-05-10,0.0
saledate_1995-05-12,0.0
saledate_1995-05-13,0.0
fiBaseModel_219,0.0
fiBaseModel_22,0.0
fiBaseModel_220,0.0
fiBaseModel_221,0.0
fiBaseModel_225,0.0
fiBaseModel_2250,0.0
fiBaseModel_211,0.0
saledate_1995-05-06,0.0
fiBaseModel_4CX,0.0
fiBaseModel_50,0.0
fiBaseModel_500,0.0
fiBaseModel_460,0.0
fiBaseModel_4615,0.0
fiBaseModel_4625,0.0
fiBaseModel_4635,0.0
fiBaseModel_4640,0.0
fiBaseModel_466,0.0
fiBaseModel_2042,0.0
fiBaseModel_600,0.0
fiBaseModel_6000,0.0
fiBaseModel_605,0.0
fiBaseModel_608,0.0
fiBaseModel_60C,0.0
fiBaseModel_61,0.0
fiBaseModel_610,0.0
fiBaseModel_568,0.0
fiBaseModel_575,0.0
fiBaseModel_60,0.0
fiBaseModel_4240,0.0
fiBaseModel_425,0.0
fiBaseModel_521,0.0
fiBaseModel_525,0.0
fiBaseModel_530,0.0
fiBaseModel_532,0.0
fiBaseModel_533,0.0
fiBaseModel_538,0.0
fiBaseModel_540,0.0
fiBaseModel_490,0.0
fiBaseModel_503,0.0
fiBaseModel_5080,0.0
fiBaseModel_5110,0.0
fiBaseModel_5130,0.0
fiBaseModel_515,0.0
fiBaseModel_516,0.0
fiBaseModel_520,0.0
fiBaseModel_475,0.0
fiBaseModel_480,0.0
fiBaseModel_4840,0.0
fiBaseModel_542,0.0
saledate_1995-02-17,0.0
saledate_1994-12-15,0.0
saledate_1994-12-16,0.0
saledate_1994-12-17,0.0
saledate_1994-12-19,0.0
saledate_1995-01-11,0.0
saledate_1995-01-21,0.0
saledate_1995-01-24,0.0
saledate_1995-01-25,0.0
fiBaseModel_5800,0.0
saledate_1994-12-06,0.0
saledate_1994-12-07,0.0
saledate_1994-12-09,0.0
saledate_1994-12-10,0.0
saledate_1994-12-12,0.0
saledate_1994-12-13,0.0
saledate_1994-12-14,0.0
saledate_1994-11-15,0.0
saledate_1994-11-17,0.0
saledate_1994-12-03,0.0
fiBaseModel_595,0.0
fiBaseModel_5575,0.0
fiBaseModel_558,0.0
fiBaseModel_56,0.0
fiBaseModel_560,0.0
fiBaseModel_5625,0.0
fiBaseModel_5635,0.0
fiBaseModel_5640,0.0
fiBaseModel_565,0.0
saledate_1995-02-11,0.0
fiBaseModel_545,0.0
fiBaseModel_55,0.0
fiBaseModel_550,0.0
fiBaseModel_552,0.0
fiBaseModel_553,0.0
saledate_1995-01-26,0.0
saledate_1995-01-27,0.0
saledate_1995-01-28,0.0
saledate_1995-02-04,0.0
saledate_1995-02-08,0.0
fiBaseModel_543,0.0
fiBaseModel_331,0.0
fiBaseModel_334,0.0
fiBaseModel_319,0.0
fiBaseModel_3200,0.0
fiBaseModel_321,0.0
fiBaseModel_323,0.0
fiBaseModel_324,0.0
fiBaseModel_311,0.0
fiBaseModel_313,0.0
fiBaseModel_418,0.0
fiBaseModel_316,0.0
fiBaseModel_3170,0.0
fiBaseModel_400,0.0
fiBaseModel_4000,0.0
fiBaseModel_401,0.0
fiBaseModel_406,0.0
fiBaseModel_407,0.0
fiBaseModel_408,0.0
fiBaseModel_409,0.0
fiBaseModel_314,0.0
saledate_1995-03-22,0.0
saledate_1995-03-23,0.0
saledate_1995-03-24,0.0
saledate_1995-03-25,0.0
saledate_1995-03-28,0.0
saledate_1995-03-29,0.0
saledate_1995-02-25,0.0
saledate_1995-02-28,0.0
saledate_1995-03-03,0.0
fiBaseModel_33,0.0
saledate_1995-03-09,0.0
saledate_1995-03-11,0.0
saledate_1995-03-16,0.0
fiBaseModel_335,0.0
fiBaseModel_337,0.0
fiBaseModel_34,0.0
fiBaseModel_3400,0.0
fiBaseModel_341,0.0
fiBaseModel_344,0.0
fiBaseModel_329,0.0
saledate_1995-03-04,0.0
fiBaseModel_370,0.0
fiBaseModel_45,0.0
fiBaseModel_450,0.0
fiBaseModel_4500,0.0
fiBaseModel_4525,0.0
fiBaseModel_453,0.0
fiBaseModel_455,0.0
fiBaseModel_456,0.0
fiBaseModel_44,0.0
fiBaseModel_41,0.0
fiBaseModel_442,0.0
fiBaseModel_443,0.0
fiBaseModel_4475,0.0
fiBaseModel_428,0.0
fiBaseModel_4300,0.0
fiBaseModel_432,0.0
fiBaseModel_438,0.0
fiBaseModel_411,0.0
fiBaseModel_415,0.0
fiBaseModel_440,0.0
fiBaseModel_3C,0.0
fiBaseModel_3C1400,0.0
fiBaseModel_3C1550,0.0
fiBaseModel_3CX,0.0
fiBaseModel_3D,0.0
fiBaseModel_3D1700,0.0
fiBaseModel_3SDK5,0.0
fiBaseModel_40,0.0
fiBaseModel_3725,0.0
fiBaseModel_365,0.0
fiBaseModel_3800,0.0
fiBaseModel_385,0.0
fiBaseModel_3900,0.0
fiBaseModel_3935,0.0
fiBaseModel_3984,0.0
fiBaseModel_3500,0.0
fiBaseModel_3554,0.0
fiBaseModel_360,0.0
fiBaseModel_3635,0.0
fiBaseModel_3640,0.0
fiBaseModel_380,0.0
fiModelDesc_WA80,0.0
fiModelDesc_WA80-5,0.0
fiModelDesc_WA800,0.0
fiModelDesc_WA800-2,0.0
fiModelDesc_WA800-3,0.0
fiModelDesc_WA65-3,0.0
fiModelDesc_WA70,0.0
fiModelDesc_WA70-1,0.0
fiModelDesc_WA70-5,0.0
saledate_1994-11-16,0.0
fiModelDesc_WA700-1,0.0
fiModelDesc_WA700-3,0.0
fiModelDesc_WA7001L,0.0
fiModelDesc_WA600-1,0.0
fiModelDesc_WA600-3,0.0
fiModelDesc_WA6001L,0.0
fiModelDesc_WA6001LC,0.0
fiModelDesc_WA6001LE,0.0
fiModelDesc_WA65,0.0
fiModelDesc_WA500-1,0.0
fiModelDesc_WA700,0.0
fiModelDesc_WA470-3,0.0
fiModelDesc_WA470-3H,0.0
fiModelDesc_WA4203MC,0.0
fiModelDesc_WA430-6,0.0
fiModelDesc_WA450,0.0
fiModelDesc_WA450-1,0.0
fiModelDesc_WA450-1L,0.0
fiModelDesc_WA450-2,0.0
fiModelDesc_WA450-3,0.0
fiModelDesc_WA753H,0.0
fiModelDesc_WA400,0.0
fiModelDesc_WA400-1,0.0
fiModelDesc_WA400-5,0.0
fiModelDesc_WA4005L,0.0
fiModelDesc_WA420,0.0
fiModelDesc_WA420-1,0.0
fiModelDesc_WA420-3,0.0
fiModelDesc_WA420-3H,0.0
fiModelDesc_WA75,0.0
fiModelDesc_WA75-3,0.0
fiModelDesc_WA450-3L,0.0
fiModelDesc_WB140F-2,0.0
fiModelDesc_WB140PS,0.0
fiModelDesc_WB140PS-2N,0.0
fiModelDesc_WB142-5,0.0
fiModelDesc_WB146,0.0
fiModelDesc_WB150,0.0
fiModelDesc_WA90,0.0
fiModelDesc_WA95,0.0
fiModelDesc_WA95-3,0.0
fiModelDesc_WA500-1L,0.0
fiModelDesc_WB140,0.0
fiModelDesc_WB140-2,0.0
fiModelDesc_WB140-2N,0.0
fiModelDesc_WB1402T,0.0
fiModelDesc_YB201,0.0
fiModelDesc_YB22,0.0
fiModelDesc_YB251,0.0
fiModelDesc_YB27,0.0
fiModelDesc_YB271,0.0
fiModelDesc_YB301,0.0
fiModelDesc_WB100,0.0
fiModelDesc_WA500-3,0.0
fiModelDesc_WA5001LC,0.0
fiModelDesc_WA5001LE,0.0
fiModelDesc_WA60,0.0
fiModelDesc_WA600,0.0
fiModelDesc_WB93R-2,0.0
fiModelDesc_WB97R,0.0
fiModelDesc_WB97R2,0.0
fiModelDesc_WB97S5,0.0
fiModelDesc_WB93R,0.0
fiModelDesc_WL440,0.0
fiModelDesc_WL440B,0.0
fiModelDesc_WL50G,0.0
fiModelDesc_WB150-2N,0.0
fiModelDesc_WB150AWS2,0.0
fiModelDesc_WB150AWS2N,0.0
fiModelDesc_WB150PS,0.0
fiModelDesc_WB150PS-2,0.0
fiModelDesc_WB150PS-2N,0.0
fiModelDesc_WB156-5,0.0
fiModelDesc_WL350,0.0
fiModelDesc_WA300-1,0.0
fiModelDesc_WA2503L,0.0
fiModelDesc_WA250PT,0.0
fiModelDesc_WA250PT-3,0.0
fiModelDesc_WA250PT-5,0.0
fiModelDesc_WA250PTC-5L,0.0
fiModelDesc_WA250-3,0.0
fiModelDesc_WA250-3MC,0.0
fiModelDesc_WA250-3PT,0.0
fiModelDesc_WA470-1,0.0
fiModelDesc_WA250-5GALEO,0.0
fiModelDesc_WA250-5LGALEO,0.0
fiModelDesc_WA250-6,0.0
fiModelDesc_WA2501LC,0.0
fiModelDesc_WA200,0.0
fiModelDesc_WA200-1,0.0
fiModelDesc_WA200-5,0.0
fiModelDesc_WA200-6,0.0
fiModelDesc_WA2005L,0.0
fiModelDesc_WA200PT-5,0.0
fiModelDesc_WA250-5,0.0
fiModelDesc_W80TC,0.0
fiModelDesc_WA100,0.0
fiModelDesc_WA100-1,0.0
fiModelDesc_WA100-3,0.0
fiModelDesc_WA120,0.0
fiModelDesc_WA120-1,0.0
fiModelDesc_W30ZF,0.0
fiModelDesc_W36,0.0
fiModelDesc_W4,0.0
fiModelDesc_WA300,0.0
fiModelDesc_W50,0.0
fiModelDesc_W50TC,0.0
fiModelDesc_W60-2,0.0
fiModelDesc_W70-3,0.0
fiModelDesc_WA270,0.0
fiModelDesc_WA270-3,0.0
fiModelDesc_WA30,0.0
fiModelDesc_WA30-2,0.0
fiModelDesc_WA30-5,0.0
fiModelDesc_WA30-5E,0.0
fiModelDesc_W40-2,0.0
fiModelDesc_WA320,0.0
fiModelDesc_WA320-1,0.0
fiModelDesc_WA320-3,0.0
fiModelDesc_WA320-3H,0.0
fiModelDesc_WA320-3L,0.0
fiModelDesc_WA320-3MC,0.0
fiModelDesc_WA320-5,0.0
fiModelDesc_WA470-5H,0.0
fiModelDesc_WA480-5,0.0
fiModelDesc_WA250,0.0
fiModelDesc_WA4805L,0.0
fiModelDesc_WA50,0.0
fiModelDesc_WA50-3,0.0
fiModelDesc_WA50-3EO,0.0
fiModelDesc_WA500,0.0
fiModelDesc_WA450-3MC,0.0
fiModelDesc_WA450-5,0.0
fiModelDesc_WA450-5L,0.0
fiModelDesc_WA450-6,0.0
fiModelDesc_WA470,0.0
fiModelDesc_WA480-6,0.0
fiModelDesc_WA250-1,0.0
fiModelDesc_WA380-6GALEO,0.0
fiModelDesc_WA380-8,0.0
fiModelDesc_WA380MC,0.0
fiModelDesc_WA40,0.0
fiModelDesc_WA40-1,0.0
fiModelDesc_WA40-3,0.0
fiModelDesc_WA380-1,0.0
fiModelDesc_WA380-1L,0.0
fiModelDesc_WA300-3CUSTOM,0.0
fiModelDesc_WA380-3MC,0.0
fiModelDesc_WA380-5H,0.0
fiModelDesc_WA320-5L,0.0
fiModelDesc_WA320PT-5,0.0
fiModelDesc_WA320PT5L,0.0
fiModelDesc_WA350,0.0
fiModelDesc_WA350-1,0.0
fiModelDesc_WA350-1L,0.0
fiModelDesc_WA360-3,0.0
fiModelDesc_WA380,0.0
fiModelDesc_WA380-3H,0.0
fiModelDesc_ZX225USRK,0.0
fiModelDesc_ZX225USRLC,0.0
fiModelDesc_ZX230,0.0
fiModelDesc_ZX230LC,0.0
fiModelDesc_ZX240LC,0.0
fiModelDesc_ZX240LC3,0.0
fiModelDesc_ZX240LCK,0.0
fiModelDesc_ZX25CLR,0.0
fiBaseModel_11,0.0
fiModelDesc_YB351,0.0
fiBaseModel_1105,0.0
fiBaseModel_112,0.0
fiBaseModel_115,0.0
fiBaseModel_1150,0.0
fiBaseModel_116,0.0
fiBaseModel_1166,0.0
fiModelDesc_ZX850H,0.0
fiBaseModel_10,0.0
fiBaseModel_104,0.0
fiBaseModel_1066,0.0
fiBaseModel_110,0.0
fiModelDesc_ZX35U-NA,0.0
fiModelDesc_ZX35U3,0.0
fiModelDesc_ZX35UNA-2,0.0
fiModelDesc_ZX370,0.0
fiModelDesc_ZX370LC,0.0
fiModelDesc_ZX450,0.0
fiModelDesc_ZX450-3,0.0
fiModelDesc_ZX330CLC,0.0
fiModelDesc_ZX330LC5,0.0
fiModelDesc_ZX330,0.0
fiModelDesc_ZX350LC,0.0
fiModelDesc_ZX350LCH3,0.0
fiModelDesc_ZX35U,0.0
fiModelDesc_ZX27,0.0
fiModelDesc_ZX270,0.0
fiModelDesc_ZX270LC,0.0
fiModelDesc_ZX270LC3,0.0
fiModelDesc_ZX27U,0.0
fiModelDesc_ZX30U,0.0
fiModelDesc_ZX30UR,0.0
fiModelDesc_ZX350H,0.0
fiBaseModel_1450,0.0
fiBaseModel_15,0.0
fiBaseModel_150,0.0
fiBaseModel_153,0.0
fiBaseModel_155,0.0
fiBaseModel_1550,0.0
fiBaseModel_130,0.0
fiBaseModel_1300,0.0
fiBaseModel_1340,0.0
fiBaseModel_1080,0.0
fiBaseModel_1400,0.0
fiBaseModel_118,0.0
fiBaseModel_1187,0.0
fiBaseModel_1188,0.0
fiBaseModel_125,0.0
fiBaseModel_1280,0.0
fiBaseModel_1288,0.0
fiBaseModel_2000,0.0
fiBaseModel_2022,0.0
fiBaseModel_2026,0.0
fiBaseModel_137,0.0
fiBaseModel_1088,0.0
fiBaseModel_10DG,0.0
fiModelDesc_ZX75,0.0
fiModelDesc_ZX75US,0.0
fiModelDesc_ZX75USA,0.0
fiModelDesc_ZX80,0.0
fiModelDesc_ZX800,0.0
fiModelDesc_ZX800LC,0.0
fiModelDesc_ZX80LCK,0.0
fiBaseModel_17,0.0
fiModelDesc_ZX460LC,0.0
fiModelDesc_ZX50,0.0
fiModelDesc_ZX50U,0.0
fiModelDesc_ZX50U-2,0.0
fiModelDesc_ZX600LC,0.0
fiBaseModel_16,0.0
fiBaseModel_1600,0.0
fiBaseModel_165,0.0
fiBaseModel_1650,0.0
fiBaseModel_166,0.0
fiModelDesc_ZX450LCH,0.0
fiModelDesc_WS200,0.0
fiModelDesc_WS200A,0.0
fiModelDesc_WS210,0.0
fiModelDesc_WS300A,0.0
saledate_1995-09-12,0.0
saledate_1995-09-13,0.0
saledate_1995-09-14,0.0
saledate_1995-09-15,0.0
saledate_1995-09-16,0.0
fiModelDesc_ZX35U-2,0.0
saledate_1995-09-20,0.0
saledate_1995-09-21,0.0
saledate_1995-08-12,0.0
saledate_1995-08-16,0.0
saledate_1995-08-19,0.0
saledate_1995-08-23,0.0
saledate_1995-08-24,0.0
saledate_1995-08-25,0.0
saledate_1995-08-29,0.0
saledate_1995-08-31,0.0
saledate_1995-09-19,0.0
fiModelDesc_YB451,0.0
fiModelDesc_X337,0.0
fiModelDesc_X341,0.0
fiModelDesc_XL2200,0.0
fiModelDesc_XL3200,0.0
fiModelDesc_XL4200,0.0
fiModelDesc_XL5200,0.0
fiModelDesc_XT1600,0.0
fiModelDesc_XT850,0.0
fiModelDesc_WR11-1,0.0
fiModelDesc_WS500,0.0
fiModelDesc_WS500B,0.0
fiModelDesc_X320,0.0
fiModelDesc_X325,0.0
fiModelDesc_X328,0.0
fiModelDesc_X331,0.0
fiModelDesc_X334,0.0
fiModelDesc_WLK20,0.0
fiModelDesc_WLK25,0.0
fiModelDesc_WLK35,0.0
fiModelDesc_WS400,0.0
fiModelDesc_ZX135USBL,0.0
fiModelDesc_ZX17U-2,0.0
fiModelDesc_ZX180LC,0.0
fiModelDesc_ZX200LC3,0.0
fiModelDesc_ZX110,0.0
fiModelDesc_ZX120,0.0
fiModelDesc_ZX120LC,0.0
fiModelDesc_ZX125,0.0
fiModelDesc_ZX135,0.0
saledate_1995-07-25,0.0
fiModelDesc_ZX135U,0.0
